"subject_id","group","wave","fcOrder","item","forecast","form","resolution_31May2024","unit","diff","diff_standardized","diff_standardized_to_reg"
"CRGZ4TavntGH5E9LSBCX","sup",4,"fcAE","C47",100,"C",104,"count",4,-1.29193739525756,-1.03704822107218
"CRGZ4TavntGH5E9LSBCX","sup",4,"fcAE","M7949",12.6,"C",12.116,"million km2",0.484,0.236858998674607,-0.529327405651814
"WLWN8Q08fR7kHvqx8cYI","reg",4,"fcDC","G1472",2.6,"A",2.6,"percent",0,-1.03039481842871,NA
"WLWN8Q08fR7kHvqx8cYI","reg",4,"fcDC","G1948",2700000,"A",2126085,"count",573915,0.0751588764345911,NA
"piTJXDJA6kamnbAqQVSc","reg",4,"fcCB","G2404",1.5,"E",2.1,"percent",0.6,-0.384202663651157,NA
"crJ8yNv9k0znhIx2a7Nb","reg",4,"fcCB","G2404",2.1,"E",2.1,"percent",0,-0.834169747206567,NA
"59IvIpJNBTNdhP0pm9AL","reg",4,"fcBA","G1920",725694123,"D",550347492,"USD",175346631,-0.957920828580976,NA
"59IvIpJNBTNdhP0pm9AL","reg",4,"fcBA","G2006",38.7,"D",38.6,"percent",0.100000000000001,-0.974301078687293,NA
"nDejJ2gTwPGj389BaBsD","reg",4,"fcCB","G2404",3.7,"E",2.1,"percent",1.6,0.365742475607859,NA
"cUamoVQNHYnryVfwEH5q","reg",4,"fcBA","G1920",2e+06,"D",550347492,"USD",548347492,0.818835932232385,NA
"cUamoVQNHYnryVfwEH5q","reg",4,"fcBA","G2006",40,"D",38.6,"percent",1.4,-0.354305948740427,NA
"DUbD4IkewKB8zaHTthIB","reg",4,"fcCB","G2404",2.7,"E",2.1,"percent",0.6,-0.384202663651157,NA
"AdHVDX69oRK1VBVAabUp","reg",4,"fcCB","G2404",96,"E",2.1,"percent",93.9,5,NA
"6k3jgmlRSTqrodJ0jwAs","reg",4,"fcED","C1039",9,"B",4.23,"percent",4.77,-0.441276196581423,NA
"6k3jgmlRSTqrodJ0jwAs","reg",4,"fcED","G2063",7000,"B",8986,"count",1986,-0.549035680949171,NA
"8dX02y5z5mEo9iHwyVVo","reg",4,"fcDC","G1472",2.5,"A",2.6,"percent",0.1,-0.603042128757818,NA
"8dX02y5z5mEo9iHwyVVo","reg",4,"fcDC","G1948",2500000,"A",2126085,"count",373915,-0.561780754367028,NA
"FMzsqWwp0Rj2W65ySPuI","sup",4,"fcED","C1039",36,"B",4.23,"percent",31.77,0.692064332782969,1.74940100708792
"FMzsqWwp0Rj2W65ySPuI","sup",4,"fcED","G2063",9887,"B",8986,"count",901,-1.58000236400422,-1.18647633571485
"BpXGyUgvqzapjyMB15Zy","reg",4,"fcED","C1039",45,"B",4.23,"percent",40.77,2.47962674164437,NA
"BpXGyUgvqzapjyMB15Zy","reg",4,"fcED","G2063",7500,"B",8986,"count",1486,-0.842787134758239,NA
"rLd0lHpGVa2JlPcDPHoK","reg",4,"fcAE","C47",75,"C",104,"count",29,-0.325806957089944,NA
"rLd0lHpGVa2JlPcDPHoK","reg",4,"fcAE","M7949",14.5,"C",12.116,"million km2",2.384,1.09899301583298,NA
"qexjC6y4MMUWHAt5bqvh","reg",4,"fcDC","G1472",2.3,"A",2.6,"percent",0.3,0.251663250583972,NA
"qexjC6y4MMUWHAt5bqvh","reg",4,"fcDC","G1948",2455000,"A",2126085,"count",328915,-0.705092171297392,NA
"f0Qhy4BBQMm7haZW9njV","reg",4,"fcBA","G1920",147000,"D",550347492,"USD",550200492,0.827662534586494,NA
"f0Qhy4BBQMm7haZW9njV","reg",4,"fcBA","G2006",40,"D",38.6,"percent",1.4,-0.354305948740427,NA
"xdOeNeTdzkNmKBziTnrb","reg",4,"fcCB","G2404",3,"E",2.1,"percent",0.9,-0.159219121873453,NA
"V3lv7Tbkn9gp6fZ5oBCk","reg",4,"fcAE","C47",43000,"C",104,"count",42896,5,NA
"V3lv7Tbkn9gp6fZ5oBCk","reg",4,"fcAE","M7949",12400000,"C",12.116,"million km2",12399987.884,5,NA
"GYv2yIEyt3cnKUR2SAOh","reg",4,"fcBA","G1920",40,"D",550347492,"USD",550347452,0.828362565607519,NA
"GYv2yIEyt3cnKUR2SAOh","reg",4,"fcBA","G2006",25.6,"D",38.6,"percent",13,5,NA
"SqhyFLTUrs6u8geASTKe","reg",4,"fcCB","G2404",2.7,"E",2.1,"percent",0.6,-0.384202663651157,NA
"ZP9yL6PFVQSvSIC7bUee","reg",4,"fcBA","G1920",811665276,"D",550347492,"USD",261317784,-0.548404810526342,NA
"ZP9yL6PFVQSvSIC7bUee","reg",4,"fcBA","G2006",36,"D",38.6,"percent",2.6,0.217997248133605,NA
"zYr2MIonXqQnDBkZokiz","reg",4,"fcCB","G2404",84,"E",2.1,"percent",81.9,5,NA
"KJ7i711vfHeh8Gc2wcSl","reg",4,"fcCB","G2404",2.1,"E",2.1,"percent",0,-0.834169747206567,NA
"BnD3XkfFNuYUPnmbpD0e","reg",4,"fcDC","G1472",2.75,"A",2.6,"percent",0.15,-0.389365783922372,NA
"BnD3XkfFNuYUPnmbpD0e","reg",4,"fcDC","G1948",3e+06,"A",2126085,"count",873915,1.03056832263702,NA
"Whw399jpbWCFJWhoRlWx","reg",4,"fcAE","C47",160,"C",104,"count",56,0.442333608010868,NA
"Whw399jpbWCFJWhoRlWx","reg",4,"fcAE","M7949",12000742,"C",12.116,"million km2",12000729.884,5,NA
"tRvesqPE5A0iKVY6G8g8","reg",4,"fcED","C1039",5,"B",4.23,"percent",0.77,-0.765820967495399,NA
"tRvesqPE5A0iKVY6G8g8","reg",4,"fcED","G2063",3500,"B",8986,"count",5486,1.5072244957143,NA
"LET8WoVedvwZfxVlSeK9","reg",4,"fcBA","G1920",1e+06,"D",550347492,"USD",549347492,0.823599344188192,NA
"LET8WoVedvwZfxVlSeK9","reg",4,"fcBA","G2006",39,"D",38.6,"percent",0.399999999999999,-0.831225279468786,NA
"N8mhQdi0Ckv2LWNLk81f","reg",4,"fcBA","G1920",10100000,"D",550347492,"USD",540247492,0.780252295390356,NA
"N8mhQdi0Ckv2LWNLk81f","reg",4,"fcBA","G2006",36,"D",38.6,"percent",2.6,0.217997248133605,NA
"muijl8y9nn0y7pk57na4","reg",4,"fcCB","G2404",3.7,"E",2.1,"percent",1.6,0.365742475607859,NA
"osEXywDfg2Ur8uPhCthR","reg",4,"fcBA","G1920",7.9e+08,"D",550347492,"USD",239652508,-0.651605445250581,NA
"osEXywDfg2Ur8uPhCthR","reg",4,"fcBA","G2006",36,"D",38.6,"percent",2.6,0.217997248133605,NA
"XZ6kYLrylUTUVmi9Moii","reg",4,"fcED","C1039",21,"B",4.23,"percent",16.77,0.532358116160507,NA
"XZ6kYLrylUTUVmi9Moii","reg",4,"fcED","G2063",3750,"B",8986,"count",5236,1.36034876880977,NA
"TwhLb6p4zP55k4WSdyjS","reg",4,"fcCB","G2404",2.2,"E",2.1,"percent",0.1,-0.759175233280665,NA
"4MXqlRYjANDHSM003I2c","reg",4,"fcED","C1039",4.5,"B",4.23,"percent",0.27,-0.806389063859646,NA
"4MXqlRYjANDHSM003I2c","reg",4,"fcED","G2063",7000,"B",8986,"count",1986,-0.549035680949171,NA
"z0vuKL7cyHyK1USkklpb","reg",4,"fcED","C1039",18,"B",4.23,"percent",13.77,0.288949537975024,NA
"z0vuKL7cyHyK1USkklpb","reg",4,"fcED","G2063",11981,"B",8986,"count",2995,0.043754752837528,NA
"DwsLORNs9ADEuzI6TZqL","reg",4,"fcCB","G2404",2.1,"E",2.1,"percent",0,-0.834169747206567,NA
"UHNhZWUf2dWUy4LM6hpE","reg",4,"fcAE","C47",71,"C",104,"count",33,-0.212008354852786,NA
"UHNhZWUf2dWUy4LM6hpE","reg",4,"fcAE","M7949",12.2,"C",12.116,"million km2",0.0839999999999996,-0.872131704911771,NA
"kf4aCVgEELoUEYO0Sl6k","reg",4,"fcED","C1039",7,"B",4.23,"percent",2.77,-0.603548582038411,NA
"kf4aCVgEELoUEYO0Sl6k","reg",4,"fcED","G2063",5100,"B",8986,"count",3886,0.567219843525287,NA
"k8HzSNRx0Np432Lb94rS","reg",4,"fcED","C1039",9.6,"B",4.23,"percent",5.37,-0.392594480944326,NA
"k8HzSNRx0Np432Lb94rS","reg",4,"fcED","G2063",8231,"B",8986,"count",755,-1.2722517602271,NA
"brzhjpzsxAnxUy8IUmMX","reg",4,"fcBA","G1920",9.7e+08,"D",550347492,"USD",419652508,0.205808706794514,NA
"brzhjpzsxAnxUy8IUmMX","reg",4,"fcBA","G2006",37,"D",38.6,"percent",1.6,-0.258922082594754,NA
"3tTUMdxsjmc5L6TurNVG","reg",4,"fcCB","G2404",2.5,"E",2.1,"percent",0.4,-0.534191691502961,NA
"HngYolsZ7LnwhMepx4yf","reg",4,"fcAE","C47",140,"C",104,"count",36,-0.126659403174918,NA
"HngYolsZ7LnwhMepx4yf","reg",4,"fcAE","M7949",12300000,"C",12.116,"million km2",12299987.884,5,NA
"R6M8a2s8Oin7lhCtFEhQ","reg",4,"fcBA","G1920",1.2e+09,"D",550347492,"USD",649652508,1.30139345662991,NA
"R6M8a2s8Oin7lhCtFEhQ","reg",4,"fcBA","G2006",56,"D",38.6,"percent",17.4,5,NA
"oy61qtPF4pg4R3ABVbJj","reg",4,"fcCB","G2404",22,"E",2.1,"percent",19.9,5,NA
"OFxLhD7SgOmQzJ2vnGcg","reg",4,"fcAE","C47",110,"C",104,"count",6,-0.980148919953598,NA
"OFxLhD7SgOmQzJ2vnGcg","reg",4,"fcAE","M7949",12.6,"C",12.116,"million km2",0.484,-0.529327405651814,NA
"lZB7oUCVEoF1pfPYk4Wz","reg",4,"fcAE","C47",110,"C",104,"count",6,-0.980148919953598,NA
"lZB7oUCVEoF1pfPYk4Wz","reg",4,"fcAE","M7949",12.3,"C",12.116,"million km2",0.184000000000001,-0.786430630096781,NA
"IhFTvNKt25ewrMGGKF9D","reg",4,"fcCB","G2404",2,"E",2.1,"percent",0.1,-0.759175233280665,NA
"iMIXS6YZaNz1hJe1rfHh","reg",4,"fcBA","G1920",8e+08,"D",550347492,"USD",249652508,-0.60397132569252,NA
"iMIXS6YZaNz1hJe1rfHh","reg",4,"fcBA","G2006",39,"D",38.6,"percent",0.399999999999999,-0.831225279468786,NA
"h1VVrAsMOlTSjgsxu07s","reg",4,"fcDC","G1472",2.3,"A",2.6,"percent",0.3,0.251663250583972,NA
"h1VVrAsMOlTSjgsxu07s","reg",4,"fcDC","G1948",2400000,"A",2126085,"count",273915,-0.880250569767838,NA
"LMyRBPnNh3Elu6pQ5yHr","reg",4,"fcDC","G1472",2.6,"A",2.6,"percent",0,-1.03039481842871,NA
"LMyRBPnNh3Elu6pQ5yHr","reg",4,"fcDC","G1948",3e+06,"A",2126085,"count",873915,1.03056832263702,NA
"BdqfJfhiIt3nRvRm61xp","reg",4,"fcBA","G1920",9.25e+08,"D",550347492,"USD",374652508,-0.00854483121676,NA
"BdqfJfhiIt3nRvRm61xp","reg",4,"fcBA","G2006",39.7,"D",38.6,"percent",1.1,-0.497381747958934,NA
"B0TYpKMbdruw8HtQz350","reg",4,"fcCB","G2404",2.2,"E",2.1,"percent",0.1,-0.759175233280665,NA
"m7jRKz68K57DR1eMddXA","reg",4,"fcED","C1039",30,"B",4.23,"percent",25.77,1.26258385071695,NA
"m7jRKz68K57DR1eMddXA","reg",4,"fcED","G2063",5800,"B",8986,"count",3186,0.155967808192592,NA
"A88Jsbo66uN924qfUcBz","reg",4,"fcCB","G2404",2.8,"E",2.1,"percent",0.7,-0.309208149725256,NA
"EYes0m9gbHy8dAVWKqZb","reg",4,"fcED","C1039",5.15,"B",4.23,"percent",0.92,-0.753650538586125,NA
"EYes0m9gbHy8dAVWKqZb","reg",4,"fcED","G2063",8499,"B",8986,"count",487,-1.42970253946876,NA
"JppTQOpQCcLIflZd3Gdo","reg",4,"fcCB","G2404",2.5,"E",2.1,"percent",0.4,-0.534191691502961,NA
"4R3c82NvlMXa6J9LBTFf","reg",4,"fcBA","G1920",6.25e+08,"D",550347492,"USD",74652508,-1.43756841795858,NA
"4R3c82NvlMXa6J9LBTFf","reg",4,"fcBA","G2006",38,"D",38.6,"percent",0.600000000000001,-0.735841413323113,NA
"Mtt1LXmZWBninK3ggSK5","reg",4,"fcAE","C47",8000,"C",104,"count",7896,5,NA
"Mtt1LXmZWBninK3ggSK5","reg",4,"fcAE","M7949",1.1,"C",12.116,"million km2",11.016,5,NA
"UTVQBHU3VaGvVYCLcwsS","reg",4,"fcAE","C47",116,"C",104,"count",12,-0.809451016597862,NA
"UTVQBHU3VaGvVYCLcwsS","reg",4,"fcAE","M7949",12.22,"C",12.116,"million km2",0.104000000000001,-0.854991489948772,NA
"xNOsvtwr1OuWH1xc2kyT","reg",4,"fcAE","C47",80,"C",104,"count",24,-0.46805520988639,NA
"xNOsvtwr1OuWH1xc2kyT","reg",4,"fcAE","M7949",13,"C",12.116,"million km2",0.884,-0.186523106391856,NA
"S5dPr9tUNgO37d0wEWm4","reg",4,"fcAE","C47",135,"C",104,"count",31,-0.268907655971365,NA
"S5dPr9tUNgO37d0wEWm4","reg",4,"fcAE","M7949",12.4,"C",12.116,"million km2",0.284000000000001,-0.700729555281792,NA
"QQA4FUKgerUT0TLEFFgK","reg",4,"fcBA","G1920",7.5e+08,"D",550347492,"USD",199652508,-0.842141923482824,NA
"QQA4FUKgerUT0TLEFFgK","reg",4,"fcBA","G2006",41,"D",38.6,"percent",2.4,0.122613381987932,NA
"9f0qLvOeqUpquuahieMQ","reg",4,"fcBA","G1920",1.8e+08,"D",550347492,"USD",370347492,-0.0290513959010965,NA
"9f0qLvOeqUpquuahieMQ","reg",4,"fcBA","G2006",40,"D",38.6,"percent",1.4,-0.354305948740427,NA
"abY8uFHKTekjWnOLXuQw","reg",4,"fcCB","G2404",5,"E",2.1,"percent",2.9,1.34067115664458,NA
"3RVHWOebZPPvYZwkVRaC","reg",4,"fcED","C1039",27,"B",4.23,"percent",22.77,1.01917527253147,NA
"3RVHWOebZPPvYZwkVRaC","reg",4,"fcED","G2063",12000,"B",8986,"count",3014,0.0549173080822725,NA
"PPoF7VmcJfI5PN9okf0T","reg",4,"fcAE","C47",79,"C",104,"count",25,-0.439605559327101,NA
"PPoF7VmcJfI5PN9okf0T","reg",4,"fcAE","M7949",13.9,"C",12.116,"million km2",1.784,0.584786566943048,NA
"sClbYCJAyZpxuQs82V3F","reg",4,"fcED","C1039",4,"B",4.23,"percent",0.23,-0.809634511568786,NA
"sClbYCJAyZpxuQs82V3F","reg",4,"fcED","G2063",9000,"B",8986,"count",14,-1.70759141477213,NA
"2t8eqhwiUfiSDnWfoHBW","reg",4,"fcAE","C47",100,"C",104,"count",4,-1.03704822107218,NA
"2t8eqhwiUfiSDnWfoHBW","reg",4,"fcAE","M7949",11.9,"C",12.116,"million km2",0.215999999999999,-0.759006286155986,NA
"wUFqN9bUAEkgPgUV5sqO","reg",4,"fcCB","G2404",7.7,"E",2.1,"percent",5.6,3.36552303264392,NA
"vRyji87MB90B1qMDZPJN","reg",4,"fcBA","G1920",1.3e+09,"D",550347492,"USD",749652508,1.77773465221052,NA
"vRyji87MB90B1qMDZPJN","reg",4,"fcBA","G2006",5,"D",38.6,"percent",33.6,5,NA
"WMJVDlVuUL494fab0Do2","reg",4,"fcCB","G2404",8,"E",2.1,"percent",5.9,3.59050657442163,NA
"c4Vl8k5Mz917NgkI3qRH","reg",4,"fcCB","G2404",3,"E",2.1,"percent",0.9,-0.159219121873453,NA
"a3DIbTUvj9aMDSKRRk9c","reg",4,"fcED","C1039",17,"B",4.23,"percent",12.77,0.20781334524653,NA
"a3DIbTUvj9aMDSKRRk9c","reg",4,"fcED","G2063",8700,"B",8986,"count",286,-1.5477906239,NA
"lGg2blsvC7fxdUOfsJJl","reg",4,"fcCB","G2404",4.9,"E",2.1,"percent",2.8,1.26567664271868,NA
"cGDXYCoIaT6isOfDsR1U","reg",4,"fcBA","G1920",9.38e+08,"D",550347492,"USD",387652508,0.053379524208719,NA
"cGDXYCoIaT6isOfDsR1U","reg",4,"fcBA","G2006",40,"D",38.6,"percent",1.4,-0.354305948740427,NA
"r0J8vYU2GVNM7AaMntD4","reg",4,"fcDC","G1472",2.5,"A",2.6,"percent",0.1,-0.603042128757818,NA
"r0J8vYU2GVNM7AaMntD4","reg",4,"fcDC","G1948",2e+06,"A",2126085,"count",126085,-1.35104449787485,NA
"sKCPMq72llUL2gHahkDQ","reg",4,"fcCB","G2404",5,"E",2.1,"percent",2.9,1.34067115664458,NA
"9LHZO7LhTTmXrXAYaqib","reg",4,"fcCB","G2404",4.8,"E",2.1,"percent",2.7,1.19068212879278,NA
"9nohyzDvZOZcWfHHxyyl","reg",4,"fcAE","C47",15,"C",104,"count",89,1.38117207646742,NA
"9nohyzDvZOZcWfHHxyyl","reg",4,"fcAE","M7949",45,"C",12.116,"million km2",32.884,5,NA
"xEOfY34NajjGyJmQtJ4s","reg",4,"fcDC","G1472",2,"A",2.6,"percent",0.6,1.53372131959666,NA
"xEOfY34NajjGyJmQtJ4s","reg",4,"fcDC","G1948",2350000,"A",2126085,"count",223915,-1.03948547746824,NA
"pHDREaIfWQRfSoDuPjmq","reg",4,"fcCB","G2404",3.5,"E",2.1,"percent",1.4,0.215753447756055,NA
"GNtvHXBwqsaY0vDa56Da","reg",4,"fcED","C1039",45,"B",4.23,"percent",40.77,2.47962674164437,NA
"GNtvHXBwqsaY0vDa56Da","reg",4,"fcED","G2063",4700,"B",8986,"count",4286,0.802221006572541,NA
"hmUKEUxhdCzEzo2q7PpI","reg",4,"fcBA","G1920",1.5e+08,"D",550347492,"USD",400347492,0.113850962773086,NA
"hmUKEUxhdCzEzo2q7PpI","reg",4,"fcBA","G2006",55,"D",38.6,"percent",16.4,5,NA
"VwS8sYZG8uSO6JdgG6Vg","reg",4,"fcCB","G2404",2.3,"E",2.1,"percent",0.2,-0.684180719354764,NA
"pFp0W0oC9Ym2PNt90vzA","reg",4,"fcBA","G1920",850000,"D",550347492,"USD",549497492,0.824313855981562,NA
"pFp0W0oC9Ym2PNt90vzA","reg",4,"fcBA","G2006",39,"D",38.6,"percent",0.399999999999999,-0.831225279468786,NA
"rfhrXlAv1kmfzwFzjCuj","reg",4,"fcCB","G2404",3.4,"E",2.1,"percent",1.3,0.140758933830154,NA
"GlBRxPqUIjyWmzD1i5t5","reg",4,"fcDC","G1472",2.3,"A",2.6,"percent",0.3,0.251663250583972,NA
"GlBRxPqUIjyWmzD1i5t5","reg",4,"fcDC","G1948",2528400,"A",2126085,"count",402315,-0.471335326793198,NA
"3TUTJUD20hg4uydW0nPU","reg",4,"fcED","C1039",14.1,"B",4.23,"percent",9.87,-0.0274816136661029,NA
"3TUTJUD20hg4uydW0nPU","reg",4,"fcED","G2063",8200,"B",8986,"count",786,-1.25403917009093,NA
"s8qlhnuyRiK83fEs6Fzz","reg",4,"fcBA","G1920",350000,"D",550347492,"USD",549997492,0.826695561959465,NA
"s8qlhnuyRiK83fEs6Fzz","reg",4,"fcBA","G2006",35,"D",38.6,"percent",3.6,0.694916578861964,NA
"j5bxfVlajJwn5pZNQQsa","reg",4,"fcDC","G1472",2.4,"A",2.6,"percent",0.2,-0.175689439086923,NA
"j5bxfVlajJwn5pZNQQsa","reg",4,"fcDC","G1948",2800000,"A",2126085,"count",673915,0.393628691835401,NA
"4MIJuy5zAsuq35Utpe3L","reg",4,"fcCB","G2404",1.7,"E",2.1,"percent",0.4,-0.534191691502961,NA
"V1xdoWDG7JrNH3V0yjyU","reg",4,"fcAE","C47",150,"C",104,"count",46,0.157837102417975,NA
"V1xdoWDG7JrNH3V0yjyU","reg",4,"fcAE","M7949",13.2,"C",12.116,"million km2",1.084,-0.0151209567618781,NA
"tz0SRD6z9NGXGVGASUen","reg",4,"fcAE","C47",46,"C",104,"count",58,0.499232909129447,NA
"tz0SRD6z9NGXGVGASUen","reg",4,"fcAE","M7949",56,"C",12.116,"million km2",43.884,5,NA
"OJ5jre57VnjtURyBCSjz","reg",4,"fcED","C1039",10,"B",4.23,"percent",5.77,-0.360140003852929,NA
"OJ5jre57VnjtURyBCSjz","reg",4,"fcED","G2063",12000,"B",8986,"count",3014,0.0549173080822725,NA
"nSildUrpHNbPNfFS4sg6","reg",4,"fcBA","G1920",7.95e+08,"D",550347492,"USD",244652508,-0.62778838547155,NA
"nSildUrpHNbPNfFS4sg6","reg",4,"fcBA","G2006",39,"D",38.6,"percent",0.399999999999999,-0.831225279468786,NA
"eO2fxGLcdC5k0aGuROZx","reg",4,"fcED","C1039",8.8,"B",4.23,"percent",4.57,-0.457503435127122,NA
"eO2fxGLcdC5k0aGuROZx","reg",4,"fcED","G2063",8500,"B",8986,"count",486,-1.43029004237637,NA
"gAL0DiMvJc0jSvoR8Baq","reg",4,"fcCB","G2404",3.5,"E",2.1,"percent",1.4,0.215753447756055,NA
"P191ezqShWOHbDTsyYVw","reg",4,"fcED","C1039",70,"B",4.23,"percent",65.77,4.50803155985672,NA
"P191ezqShWOHbDTsyYVw","reg",4,"fcED","G2063",35,"B",8986,"count",8951,3.54292207061114,NA
"sVuAubUTodW3ARhRN1ZZ","reg",4,"fcAE","C47",165,"C",104,"count",61,0.584581860807315,NA
"sVuAubUTodW3ARhRN1ZZ","reg",4,"fcAE","M7949",11.9,"C",12.116,"million km2",0.215999999999999,-0.759006286155986,NA
"1dxR6XNJvb17STmiEGyG","reg",4,"fcED","C1039",4.7,"B",4.23,"percent",0.47,-0.790161825313948,NA
"1dxR6XNJvb17STmiEGyG","reg",4,"fcED","G2063",3750,"B",8986,"count",5236,1.36034876880977,NA
"GqmYmpAd9GBMU5ri3qRC","reg",4,"fcBA","G1920",7.78e+08,"D",550347492,"USD",227652508,-0.708766388720254,NA
"GqmYmpAd9GBMU5ri3qRC","reg",4,"fcBA","G2006",38,"D",38.6,"percent",0.600000000000001,-0.735841413323113,NA
"CtPuhMjKdihqEsXucpww","reg",4,"fcED","C1039",4.7,"B",4.23,"percent",0.47,-0.790161825313948,NA
"CtPuhMjKdihqEsXucpww","reg",4,"fcED","G2063",9000,"B",8986,"count",14,-1.70759141477213,NA
"9fNzCWLAlFIBwlLJ0oFz","reg",4,"fcDC","G1472",2.45,"A",2.6,"percent",0.15,-0.389365783922372,NA
"9fNzCWLAlFIBwlLJ0oFz","reg",4,"fcDC","G1948",325000,"A",2126085,"count",1801085,3.98332491008871,NA
"scAXCg4KbFpiAMozPf8e","reg",4,"fcBA","G1920",7.85e+08,"D",550347492,"USD",234652508,-0.675422505029611,NA
"scAXCg4KbFpiAMozPf8e","reg",4,"fcBA","G2006",38.9,"D",38.6,"percent",0.299999999999997,-0.878917212541623,NA
"oORaDioQaRY9AiexTgt2","reg",4,"fcAE","C47",142,"C",104,"count",38,-0.0697601020563396,NA
"oORaDioQaRY9AiexTgt2","reg",4,"fcAE","M7949",12.55,"C",12.116,"million km2",0.434000000000001,-0.572177943059308,NA
"44ehKBzJpTzvzvF97RXx","reg",4,"fcAE","C47",60,"C",104,"count",44,0.100937801299396,NA
"44ehKBzJpTzvzvF97RXx","reg",4,"fcAE","M7949",14,"C",12.116,"million km2",1.884,0.670487641758037,NA
"KofgQTwOEWPBY5YSx1Dy","reg",4,"fcDC","G1472",2.4,"A",2.6,"percent",0.2,-0.175689439086923,NA
"KofgQTwOEWPBY5YSx1Dy","reg",4,"fcDC","G1948",2600000,"A",2126085,"count",473915,-0.243310938966218,NA
"OubtI4CkddppJogeh60a","reg",4,"fcAE","C47",105,"C",104,"count",1,-1.12239717275004,NA
"OubtI4CkddppJogeh60a","reg",4,"fcAE","M7949",13.5,"C",12.116,"million km2",1.384,0.24198226768309,NA
"c4Ybnm72fa2nYRZtcTiw","reg",4,"fcAE","C47",60000,"C",104,"count",59896,5,NA
"c4Ybnm72fa2nYRZtcTiw","reg",4,"fcAE","M7949",12.4,"C",12.116,"million km2",0.284000000000001,-0.700729555281792,NA
"AkMUTqRpWfGahOvzrg71","reg",4,"fcCB","G2404",2.1,"E",2.1,"percent",0,-0.834169747206567,NA
"59CIsegSEuhOgM3tBMsK","reg",4,"fcCB","G2404",3.4,"E",2.1,"percent",1.3,0.140758933830154,NA
"C97KNSD7eM6nPKVQs2xx","reg",4,"fcBA","G1920",7.8e+08,"D",550347492,"USD",229652508,-0.699239564808641,NA
"C97KNSD7eM6nPKVQs2xx","reg",4,"fcBA","G2006",38,"D",38.6,"percent",0.600000000000001,-0.735841413323113,NA
"RsRxUuQovzhFUap8a01P","reg",4,"fcDC","G1472",2.3,"A",2.6,"percent",0.3,0.251663250583972,NA
"RsRxUuQovzhFUap8a01P","reg",4,"fcDC","G1948",2e+06,"A",2126085,"count",126085,-1.35104449787485,NA
"uQsTKluXIBBL8fQW9XnR","reg",4,"fcDC","G1472",2.2,"A",2.6,"percent",0.4,0.679015940254866,NA
"uQsTKluXIBBL8fQW9XnR","reg",4,"fcDC","G1948",2700000,"A",2126085,"count",573915,0.0751588764345911,NA
"fNDTW0uBz4kj8OONwszR","reg",4,"fcED","C1039",0,"B",4.23,"percent",4.23,-0.48508974065481,NA
"fNDTW0uBz4kj8OONwszR","reg",4,"fcED","G2063",5880,"B",8986,"count",3106,0.108967575583141,NA
"7QimZNgKB6AsgWrEexib","reg",4,"fcAE","C47",148,"C",104,"count",44,0.100937801299396,NA
"7QimZNgKB6AsgWrEexib","reg",4,"fcAE","M7949",12.24,"C",12.116,"million km2",0.124000000000001,-0.837851274985775,NA
"ETLoAZ2H20kQtboU7bWK","reg",4,"fcED","C1039",12,"B",4.23,"percent",7.77,-0.197867618395941,NA
"ETLoAZ2H20kQtboU7bWK","reg",4,"fcED","G2063",10000,"B",8986,"count",1014,-1.120088507154,NA
"JLnGgJO2Ms84Cyk7fRai","reg",4,"fcCB","G2404",6,"E",2.1,"percent",3.9,2.0906162959036,NA
"wTvMiG16cCRbflcLBehg","reg",4,"fcCB","G2404",2,"E",2.1,"percent",0.1,-0.759175233280665,NA
"wFaqLYEi8CtquigOCMqs","reg",4,"fcED","C1039",4.5,"B",4.23,"percent",0.27,-0.806389063859646,NA
"wFaqLYEi8CtquigOCMqs","reg",4,"fcED","G2063",1900,"B",8986,"count",7086,2.44722914790332,NA
"8FYM23YbIrj3Ofx7LMoo","reg",4,"fcDC","G1472",2.9,"A",2.6,"percent",0.3,0.25166325058397,NA
"8FYM23YbIrj3Ofx7LMoo","reg",4,"fcDC","G1948",2364872,"A",2126085,"count",238787,-0.992122646521834,NA
"6fGC9DJqZxA4MXTQX8Sd","reg",4,"fcCB","G2404",5,"E",2.1,"percent",2.9,1.34067115664458,NA
"tGYkNs8rZ3ChTvfNMKgS","reg",4,"fcCB","G2404",7,"E",2.1,"percent",4.9,2.84056143516261,NA
"B4CiC8xT1jfHRpXt5XKT","reg",4,"fcBA","G1920",879000404,"D",550347492,"USD",328652912,-0.227659856765409,NA
"B4CiC8xT1jfHRpXt5XKT","reg",4,"fcBA","G2006",38.5,"D",38.6,"percent",0.100000000000001,-0.974301078687293,NA
"3lGsczpaOxmDeZmuT7yz","reg",4,"fcBA","G1920",3.05e+08,"D",550347492,"USD",245347492,-0.624477890376856,NA
"3lGsczpaOxmDeZmuT7yz","reg",4,"fcBA","G2006",56,"D",38.6,"percent",17.4,5,NA
"roz2c3opqAFnyNPbzR3h","reg",4,"fcAE","C47",80,"C",104,"count",24,-0.46805520988639,NA
"roz2c3opqAFnyNPbzR3h","reg",4,"fcAE","M7949",12.8,"C",12.116,"million km2",0.684000000000001,-0.357925256021834,NA
"rBptcNpWoELaSQULtoMu","reg",4,"fcDC","G1472",2.6,"A",2.6,"percent",0,-1.03039481842871,NA
