view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,custom_timer_ended_trial,interval_id,response,question_order,admc_id,admc_response,stimulus,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,slider_start,experiment_parameters,task_admc_dr,task_impossible_question,task_admc_rc2,task_admc_a1,task_leapfrog,task_cognitive_reflection,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_number_series,task_raven_matrix,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,ns_id,ns_response,list_id
,824.0,html-keyboard-response,643,764878,0.0-17.0-7.0-0.0-1.2,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,911.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,text,large,small,0.15,0.1,400.0,10.0,60.0,1.0,340.0,9.0,left,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,644,765879,0.0-17.0-7.0-0.0-2.2,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,645,766181,0.0-17.0-7.0-0.0-0.3,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,590.0,html-keyboard-response,646,766774,0.0-17.0-7.0-0.0-1.3,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,914.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,conflict,array,array,large,small,0.2199999999999999,0.3,400.0,10.0,88.0,3.0,312.0,7.0,left,gold,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,647,767791,0.0-17.0-7.0-0.0-2.3,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,648,768093,0.0-17.0-7.0-0.0-0.4,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1216.0,html-keyboard-response,649,769311,0.0-17.0-7.0-0.0-1.4,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,918.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,text,small,large,0.3,0.31,10.0,400.0,3.0,124.0,7.0,276.0,right,gold,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,650,770315,0.0-17.0-7.0-0.0-2.4,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,651,770617,0.0-17.0-7.0-0.0-0.5,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,530.0,html-keyboard-response,652,771149,0.0-17.0-7.0-0.0-1.5,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,922.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,array,small,large,0.3,0.36,10.0,400.0,3.0,144.0,7.0,256.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,653,772151,0.0-17.0-7.0-0.0-2.5,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,654,772452,0.0-17.0-7.0-0.0-0.6,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,580.0,html-keyboard-response,655,773035,0.0-17.0-7.0-0.0-1.6,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,925.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,conflict,array,text,small,large,0.3,0.27,10.0,400.0,3.0,108.0,7.0,292.0,left,gold,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,656,774037,0.0-17.0-7.0-0.0-2.6,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,657,774339,0.0-17.0-7.0-0.0-0.7,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,566.0,html-keyboard-response,658,774906,0.0-17.0-7.0-0.0-1.7,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,929.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,array,large,small,0.25,0.2,400.0,10.0,100.0,2.0,300.0,8.0,left,gold,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,659,775909,0.0-17.0-7.0-0.0-2.7,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,660,776211,0.0-17.0-7.0-0.0-0.8,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1271.0,html-keyboard-response,661,777483,0.0-17.0-7.0-0.0-1.8,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,933.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,conflict,text,text,small,large,0.1,0.05,10.0,400.0,1.0,20.0,9.0,380.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,662,778500,0.0-17.0-7.0-0.0-2.8,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,663,778803,0.0-17.0-7.0-0.0-0.9,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1467.0,html-keyboard-response,664,780271,0.0-17.0-7.0-0.0-1.9,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,936.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,text,small,large,0.2,0.22,10.0,400.0,2.0,88.0,8.0,312.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,665,781273,0.0-17.0-7.0-0.0-2.9,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,666,781574,0.0-17.0-7.0-0.0-0.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,560.0,html-keyboard-response,667,782136,0.0-17.0-7.0-0.0-1.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_main_trial_version_A,,,,False,939.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,conflict,text,array,small,large,0.2,0.16,10.0,400.0,2.0,64.0,8.0,336.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,668,783139,0.0-17.0-7.0-0.0-2.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,QytYauIODG6LpUfXHTflZwxI5B,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
